worker_id,week,age,gender,region,partner_tier,worker_type,earnings,jobs_completed,repeat_client_share,avg_job_value,hours_worked,dispute_count,tips_share,customer_rating,cancellation_rate,peak_hour_jobs_share,transaction_count,gap_days,nova_prev_score,nova_score,catboost_predicted_score,light_gbm_predicted_score,lstm_predicted_score
9,26,31,M,North,gold,merchant,1392.63,9,0.76,170.21400000000003,17,0,0.12,4.52406668701532,0.016,0.41,13,1,77.98095143137422,80.9433471006987,80.90190713810229,79.51786846080202,74.998825
9,27,31,M,North,gold,merchant,1139.74,8,0.39,156.717,10,0,0.15,2.785924819430877,0.01,0.78,9,4,80.9433471006987,75.34581545084619,72.85464926891731,71.83060454227652,75.051346
9,28,31,M,North,gold,merchant,1029.43,10,0.69,113.234,17,0,0.21,3.734060486967628,0.009,0.41,8,1,75.34581545084619,74.94417785627002,74.09771831303134,75.85080888350444,74.49288
9,29,31,M,North,gold,merchant,1381.44,8,0.54,189.94800000000004,7,0,0.31,3.6270100548034008,0.0302613468272571,0.77,6,4,74.94417785627002,75.25688338378464,75.32256101451968,74.36881681957779,74.76777
9,30,31,M,North,gold,merchant,1289.73,10,0.21,141.86700000000002,14,0,0.15,2.6769832764061485,0.023,0.3,12,3,75.25688338378464,72.15721653267718,73.22863043754596,73.60393295840846,74.33874
9,31,31,M,North,gold,merchant,1150.0,6,0.64,210.837,8,0,0.18,4.707051186277754,0.054,0.55,10,4,72.15721653267718,73.43646205246272,74.6207359130478,75.2502848701998,74.49531
9,32,31,M,North,gold,merchant,1149.04,6,0.25,210.661,7,0,0.42,4.152223093613348,0.004,0.64,1,4,73.43646205246272,72.06702438841957,72.90696102923455,73.90231913246174,74.19981
9,33,31,M,North,gold,merchant,1075.61,7,0.66,169.026,19,0,0.19,1.35666551552599,0.017,0.61,8,1,72.06702438841957,69.339103755277,69.57545860713705,71.20305559353731,73.90832
9,34,31,M,North,gold,merchant,1369.7,4,0.12,376.67300000000006,9,0,0.27,1.06614477936977,0.042,0.69,5,5,69.339103755277,66.22680976927234,67.90800531124745,69.87063716578055,74.085556
9,35,31,M,North,gold,merchant,1193.99,7,0.78,187.627,11,0,0.2,4.543786768981991,0.006,0.65,10,3,66.22680976927234,71.06514680143019,75.87359896705166,76.7698937014915,74.19316
9,36,31,M,North,gold,merchant,1042.31,11,0.25,104.23600000000002,22,0,0.13,3.7988142817600927,0.005,0.36,17,0,71.06514680143019,71.4232952714589,72.08784316535224,74.17613698985554,73.78326
9,37,31,M,North,gold,merchant,997.81,10,0.11,109.758,16,0,0.33,1.862081037854342,0.02,0.36,15,2,71.4232952714589,66.65517150641344,67.92976945702968,69.06132642545406,74.77234
9,38,31,M,North,gold,merchant,1446.2,14,0.21,113.63,22,0,0.18,4.431664925372012,0.032,0.69,17,0,66.65517150641344,73.17862605358172,77.45533478258292,77.66953058954192,75.16798
9,39,31,M,North,gold,merchant,1419.45,10,0.36,156.134,14,0,0.25,4.969262501261809,0.019,0.43,8,2,73.17862605358172,76.6175116187705,78.72083579741796,77.85456938994214,75.83818
9,40,31,M,North,gold,merchant,1171.51,10,0.17,128.865,15,0,0.26,3.949681125818149,0.012,0.7999999999999999,9,2,76.6175116187705,75.04604706486231,74.60768453530288,75.62558349446927,75.53606
9,41,31,M,North,gold,merchant,1481.18,6,0.75,271.54600000000005,7,0,0.21,3.6270100548034008,0.023,0.18,4,4,75.04604706486231,76.43034122167488,76.40217549330089,75.65213168434842,75.587875
9,42,31,M,North,gold,merchant,1374.07,11,0.95,137.412,19,0,0.22,4.645136029108331,0.022,0.28,12,0,76.43034122167488,81.38871382216786,82.07700894016493,80.99966318415215,74.80201
9,43,31,M,North,gold,merchant,1278.32,9,0.95,156.244,17,0,0.05,1.8837902300892309,0.005,0.41,6,2,81.38871382216786,78.19221815017917,76.08907900496285,74.6327596311593,75.45527
9,44,31,M,North,gold,merchant,1617.94,6,0.33,296.62600000000003,15,0,0.24,4.458200285954264,0.052,0.6699999999999999,4,2,78.19221815017917,80.77471065214192,80.43408613208437,78.85548328057628,75.66829
9,45,31,M,North,gold,merchant,991.94,8,0.37,136.389,17,0,0.31,3.074821045404893,0.009,0.82,6,1,80.77471065214192,76.11790853907382,72.3727873463068,74.37397142169362,76.0194
9,46,31,M,North,gold,merchant,1389.16,8,0.7,191.015,15,0,0.22,4.497771726244713,0.043,0.26,9,2,76.11790853907382,78.6512413938537,79.49766536405146,78.15614250011993,75.95158
9,47,31,M,North,gold,merchant,1339.03,6,0.68,245.487,13,0,0.12,1.8089803832430784,0.037,0.3,6,3,78.6512413938537,75.06534621543364,74.85270416712925,73.98038019966819,76.40664
9,48,31,M,North,gold,merchant,1347.4,9,0.64,164.681,15,0,0.13,2.771055857173313,0.009,0.6699999999999999,8,3,75.06534621543364,74.68327004899851,75.15876783975455,73.9905916483181,75.906235
9,49,31,M,North,gold,merchant,1148.63,4,0.19,315.87600000000003,12,0,0.15,4.352490131142685,0.004,0.44,1,3,74.68327004899851,73.57023797535112,74.56728107430048,75.3568533516561,75.731964
9,50,31,M,North,gold,merchant,1531.3,10,0.37,168.443,13,0,0.38,3.776360075076354,0.001,0.27,10,2,73.57023797535112,76.03532802740001,78.274690801231,75.74530733328714,75.06213
9,51,31,M,North,gold,merchant,1376.96,12,0.38,126.225,13,0,0.36,3.261414936076045,0.009,0.3399999999999999,10,2,76.03532802740001,75.90648181306416,76.02332966471494,75.41411250434317,74.76572
9,52,31,M,North,gold,merchant,1351.63,5,0.6,297.363,14,0,0.19,3.691011878109885,0.0302613468272571,0.49,8,2,75.90648181306416,77.15597658750133,76.62619442956539,77.45811720429096,74.948074
9,53,31,M,North,gold,merchant,1389.81,10,0.64,152.878,16,0,0.47,3.4925176649795864,0.013,0.48,8,1,77.15597658750133,78.73143911779906,79.47846932742902,77.09150032274786,74.52435
9,54,31,M,North,gold,merchant,1584.11,12,0.42,145.211,13,0,0.25,3.4719350798298247,0.021,0.6,11,2,78.73143911779906,79.80400738832451,78.62871984568471,77.24912104213448,75.61936
9,55,31,M,North,gold,merchant,1075.49,4,0.9,295.757,11,0,0.62,4.435706379461979,0.011,0.77,2,3,79.80400738832451,80.35577140283638,79.53695757417016,80.95386309991747,75.423584
9,56,31,M,North,gold,merchant,1515.16,9,0.47,185.185,14,0,0.33,3.894366286672304,0.018,0.58,6,2,80.35577140283638,80.96030866370683,78.84650936796373,78.05522987507847,74.65543
9,57,31,M,North,gold,merchant,1580.08,13,0.2,133.69400000000002,16,0,0.15,1.7006393009115732,0.026,0.71,11,2,80.96030866370683,77.7053952674474,76.30629213039145,74.32291318371156,74.80349
9,58,31,M,North,gold,merchant,1539.36,7,0.45,241.901,13,0,0.33,4.980825085156897,0.001,0.76,14,2,77.7053952674474,81.63854083874855,81.19169585709267,79.96119853781514,75.30815
9,59,31,M,North,gold,merchant,1443.51,9,0.7,176.429,14,0,0.37,4.347909105199771,0.006,0.75,11,2,81.63854083874855,83.3776641612437,81.93795137840429,80.93741387772754,75.20309
9,60,31,M,North,gold,merchant,1098.05,7,0.1,172.54600000000002,12,0,0.34,4.181061338014066,0.008,0.29,11,3,83.3776641612437,77.90602692251022,74.22456991658493,73.65271362298229,75.23899
9,61,31,M,North,gold,merchant,1390.41,5,0.27,305.88800000000003,18,0,0.28,3.12212131746772,0.008,0.49,6,1,77.90602692251022,77.25776627238308,75.94717492734178,76.01680131996677,75.10258
9,62,31,M,North,gold,merchant,1215.84,8,0.49,167.178,16,0,0.29,4.483340839902269,0.009,0.35,13,1,77.25776627238308,78.02700569470761,77.68976272407662,76.59800317356346,75.35395
9,63,31,M,North,gold,merchant,1131.91,3,0.32,415.03,8,0,0.42,5.0,0.01,0.73,2,4,78.02700569470761,78.18436132317277,77.67087511790068,77.61603661241098,75.58339
9,64,31,M,North,gold,merchant,1483.3,8,0.53,203.951,14,0,0.11,3.196194664352355,0.0,0.82,8,2,78.18436132317277,78.50424968937659,76.91391517314092,77.19878503544797,74.66856
9,65,31,M,North,gold,merchant,1244.84,13,0.85,105.336,18,0,0.11,5.0,0.023,0.58,16,1,78.50424968937659,82.01443462807856,81.69917720264331,81.76944331884691,74.79142
9,66,31,M,North,gold,merchant,1283.93,10,0.95,141.22899999999998,15,0,0.28,4.170982830084733,0.018,0.41,15,2,82.01443462807856,82.8533456620489,80.89589421473319,80.11552261883246,75.267715
9,67,31,M,North,gold,merchant,1211.55,6,0.35,222.112,5,0,0.17,3.771104220578555,0.016,0.87,9,5,82.8533456620489,78.13474745162102,75.4473611031705,74.05344143269933,75.137825
9,68,31,M,North,gold,merchant,1378.77,12,0.35,126.39,21,0,0.61,4.59079605578295,0.005,0.48,12,0,78.13474745162102,81.02518086473759,80.5243325404064,80.42518651812597,74.47464
9,69,31,M,North,gold,merchant,1273.54,8,0.21,175.109,7,0,0.26,4.326071747760535,0.0302613468272571,0.48,10,4,81.02518086473759,77.81672539833728,75.41816298378207,74.71906582047009,75.29425
9,70,31,M,North,gold,merchant,1649.47,8,0.7,226.79800000000003,16,0,0.37,3.3032186613181453,0.017,0.49,5,1,77.81672539833728,80.84981868535986,80.09758747332802,78.89471666866858,74.55056
9,71,31,M,North,gold,merchant,1388.26,7,0.09,218.152,11,1,0.15,3.487977065661024,0.001,0.26,6,4,80.84981868535986,77.12748854907085,75.00740904480647,73.96503977610854,74.549576
9,72,31,M,North,gold,merchant,1345.36,9,0.62,164.428,15,0,0.24,4.924466504289351,0.0302613468272571,0.62,10,2,77.12748854907085,79.81453112532012,79.88314483209892,79.61541660614034,74.392265
9,73,31,M,North,gold,merchant,1724.54,13,0.01,145.92600000000002,25,0,0.26,2.6467014844912624,0.103,0.36,12,1,79.81453112532012,79.03794440411383,78.88034118885045,77.12681252215388,74.37895
9,74,31,M,North,gold,merchant,1692.01,11,0.74,169.202,12,0,0.39,4.177398255441857,0.003,0.71,20,3,79.03794440411383,83.45590027005562,83.22297075206055,79.76895609592776,75.478455
9,75,31,M,North,gold,merchant,1238.17,8,0.5,170.247,9,0,0.17,2.297448663543692,0.055,0.51,8,5,83.45590027005562,76.54100216270865,73.88757465293787,73.01022371698244,75.407455
9,76,31,M,North,gold,merchant,1590.25,8,0.18,218.658,16,0,0.66,4.394348989224741,0.012,0.58,12,1,76.54100216270865,79.8917338507735,81.44277687232508,76.86586734543143,74.926994
9,77,31,M,North,gold,merchant,1053.14,5,0.19,231.693,14,0,0.1,3.2648816187032152,0.016,0.56,3,2,79.8917338507735,74.51104807931523,70.75787053506275,71.62805691242181,75.324356
9,78,31,M,North,gold,merchant,1866.93,10,0.18,205.359,19,0,0.26,4.139878091819073,0.02,0.71,5,0,74.51104807931523,80.09688597519008,81.62009732201912,80.80473340543384,74.83045
9,79,31,M,North,gold,merchant,1615.77,11,0.19,161.579,15,0,0.28,4.063139703101977,0.027,0.65,11,2,80.09688597519008,80.9549491495493,79.49783817429356,77.74382391238329,75.50547
9,80,31,M,North,gold,merchant,1566.26,9,0.85,191.433,19,0,0.06,2.7805700047985926,0.0,0.27,8,1,80.9549491495493,81.61188277159214,78.24343779206019,78.47350325634406,75.89749
9,81,31,M,North,gold,merchant,1596.86,7,0.43,250.932,14,0,0.17,2.4119492942766394,0.014,0.71,6,3,81.61188277159214,79.52893722131805,76.74961207645462,75.83330743550712,75.45031
9,82,31,M,North,gold,merchant,1229.02,9,0.23,150.216,20,0,0.35,4.104046599488337,0.018,0.69,10,0,79.52893722131805,78.8462375852434,77.93096024151708,77.23069597983641,75.4746
9,83,31,M,North,gold,merchant,1498.84,13,0.13,126.83,20,0,0.26,4.290492235865829,0.032,0.18,15,0,78.8462375852434,80.21556324383253,79.21633973787917,78.052827637005,75.90227
9,84,31,M,North,gold,merchant,1871.41,17,0.95,121.088,23,0,0.18,3.593138620127058,0.0,0.78,18,0,80.21556324383253,87.68844869545258,86.3296629999534,83.38956297181632,77.29665
9,85,31,M,North,gold,merchant,1505.63,14,0.92,118.305,23,1,0.55,4.873141921592813,0.007,0.64,15,1,87.68844869545258,91.69330854403611,90.07133931852239,86.95802685965748,77.77721
9,86,31,M,North,gold,merchant,1385.02,7,0.19,217.64600000000004,17,0,0.19,3.635691238610512,0.006,0.47,4,1,91.69330854403611,85.93098517076264,77.99256104802816,76.39364363989876,77.38279
9,87,31,M,North,gold,merchant,1242.88,7,0.19,195.30500000000004,10,0,0.07,3.696132618274859,0.025,0.3,12,3,85.93098517076264,79.83903726642946,76.69892753159219,74.9963507535693,77.03939
9,88,31,M,North,gold,merchant,1296.63,13,0.27,109.714,26,0,0.18,3.309051785179586,0.01,0.3,15,0,79.83903726642946,78.7530735267548,76.10133309430594,76.00772407692413,76.91153
9,89,31,M,North,gold,merchant,1620.75,9,0.22,198.088,10,0,0.09,2.702468778959493,0.011,0.52,6,4,78.7530735267548,76.43891243936524,75.9180745872149,74.95646009845765,77.6237
9,90,31,M,North,gold,merchant,1832.95,14,0.86,144.02300000000002,20,0,0.15,3.712934544258328,0.007,0.47,18,0,76.43891243936524,83.76690678225756,84.47989184823776,82.99987383903192,76.79942
9,91,31,M,North,gold,merchant,1599.64,13,0.18,135.35500000000002,17,0,0.16,3.046819151922552,0.026,0.69,14,1,83.76690678225756,82.2550057838148,78.43241704106441,77.65057954698767,77.40603
9,92,31,M,North,gold,merchant,1441.9,16,0.16,99.13200000000002,26,0,0.39,5.0,0.028,0.6699999999999999,13,0,82.2550057838148,84.670400403864,82.47708595917362,81.31631082408916,77.56767
9,93,31,M,North,gold,merchant,1819.28,11,0.48,181.929,13,0,0.44,3.54036940434949,0.008,0.15,14,2,84.670400403864,85.69351199369797,79.9007234982008,78.39218385730919,77.84787
9,94,31,M,North,gold,merchant,1224.65,5,0.52,269.423,9,0,0.33,5.0,0.011,0.44,6,4,85.69351199369797,83.26875671369453,79.43101234030522,77.66386235806327,77.674225
9,95,31,M,North,gold,merchant,1532.18,15,0.85,112.365,28,0,0.14,3.687733193703958,0.004,0.22,20,0,83.26875671369453,86.21841468313227,83.23508293485236,81.31483387011883,76.43806
9,96,31,M,North,gold,merchant,1667.09,10,0.58,183.38100000000003,17,0,0.58,2.161615257372084,0.016,0.95,9,2,86.21841468313227,84.74641984943487,77.30160484715176,73.93875971063012,77.373886
9,97,31,M,North,gold,merchant,1723.05,10,0.12,189.54100000000005,13,0,0.23,4.899968898131511,0.016,0.53,11,2,84.74641984943487,85.51238281271492,82.71727993789388,79.83818250728682,77.05639
10,3,35,F,West,silver,delivery,575.3992019067653,1,0.26,489.09,9,0,0.13,3.266283554521303,0.0302613468272571,0.24,1,4,60.0,66.44062063303014,68.95100408538688,69.50634951915116,
10,4,35,F,West,silver,delivery,549.1578278551284,2,0.27,233.393,4,0,0.2,4.9733225309621,0.062076030482492,0.19,1,5,66.44062063303014,69.51839422316237,69.5790918255984,70.53442891473395,
10,5,35,F,West,silver,delivery,587.0725727520124,6,0.26,83.1725,14,0,0.11,3.569972366190647,0.0582072585917012,0.44,10,2,69.51839422316237,72.04325117473309,71.10927964160736,71.2762533101049,
10,6,35,F,West,silver,delivery,555.3410650212634,3,0.23,157.3435,9,0,0.35,2.57828097306558,0.0528489794689542,0.44,6,5,72.04325117473309,69.78766451754393,67.98262221318316,67.86084427402135,
10,7,35,F,West,silver,delivery,588.061126331163,1,0.14,499.851,6,0,0.08,3.584733885167931,0.0596757205840356,0.38,1,5,69.78766451754393,72.57010861821755,70.03977998995234,71.22833010117225,
10,8,35,F,West,silver,delivery,530.3513082351662,3,0.44,150.263,5,0,0.32,2.643827248863437,0.040458910917437,0.67,3,6,72.57010861821755,70.15485990191762,68.08800012703267,68.57823397786659,
10,9,35,F,West,silver,delivery,513.7881439905764,4,0.11,109.1825,12,0,0.07,5.0,0.0449379079922724,0.84,1,3,70.15485990191762,71.7861642413341,70.85223191425581,70.16076140182707,
10,10,35,F,West,silver,delivery,576.8112197762914,2,0.22,245.1485,9,0,0.19,2.7275373972872163,0.0228334308706938,0.62,2,5,71.7861642413341,70.73223914345942,70.37251631177742,68.96027836643432,
10,11,35,F,West,silver,delivery,509.0069960685023,2,0.35,216.325,12,0,0.44,2.6621812320721934,0.0419366343185922,0.21,2,4,70.73223914345942,69.35043160914435,67.09309554488604,66.58788907562831,
10,12,35,F,West,silver,delivery,622.0078717433976,4,0.14,132.17499999999998,21,0,0.11,3.5447998939135514,0.0391281573553068,0.22,3,0,69.35043160914435,72.38610479964794,73.24284057637864,71.15018084706574,
10,13,35,F,West,silver,delivery,504.9481639039248,5,0.18,85.8415,8,0,0.31,4.859641766044499,0.038275501972851,0.2,2,4,72.38610479964794,72.52234141451834,71.43980403843486,70.63930735097172,
10,14,35,F,West,silver,delivery,676.7196828002587,8,0.35,71.9015,17,0,0.34,3.0921301403056907,0.047750980931123,0.28,14,1,72.52234141451834,76.89992677975914,75.91703516895558,73.09512460583652,
10,15,35,F,West,silver,delivery,461.4069233725834,2,0.34,196.095,7,0,0.31,4.300210250755264,0.0524508402716497,0.46,2,4,76.89992677975914,74.60715982833459,69.06813150341469,68.80799670937687,71.227974
10,16,35,F,West,silver,delivery,534.4798276884943,3,0.26,151.436,7,0,0.08,4.46727371139713,0.1102798056088018,0.56,5,4,74.60715982833459,73.85745599649466,72.29112866520352,70.41299739489027,71.42168
10,17,35,F,West,silver,delivery,552.9115854429118,2,0.19,234.991,7,0,0.56,5.0,0.0463022187561793,0.43,2,4,73.85745599649466,75.57565010133482,74.21168458332689,72.67153561965165,71.44022
10,18,35,F,West,silver,delivery,553.9686268492485,4,0.33,117.7165,9,0,0.19,2.2970868328529743,0.0434840630819476,0.6,5,5,75.57565010133482,71.93896663940603,68.14687921445085,68.21035047408935,71.41663
10,19,35,F,West,silver,delivery,538.2355256141869,1,0.11,457.504,7,1,0.12,4.509168474952242,0.0643651435414956,0.14,1,5,71.93896663940603,74.2587181966361,69.60893068933602,76.55663487765912,71.15907
10,20,35,F,West,silver,delivery,621.1258658957435,4,0.09,131.988,10,0,0.43,4.002566359224601,0.0744090750586879,0.49,8,3,74.2587181966361,75.19648221405814,73.83590492271034,71.30960586704377,71.33544
10,21,35,F,West,silver,delivery,578.8029714825321,4,0.22,122.995,12,0,0.14,4.211757260553148,0.0414964356561871,0.61,4,3,75.19648221405814,75.58588226469121,72.25792770866668,71.15981494046088,71.233116
10,22,35,F,West,silver,delivery,627.3641615800368,6,0.27,88.876,8,0,0.29,2.175145214101996,0.0314434404264164,0.37,5,5,75.58588226469121,73.29364143866371,69.73782985235667,68.68601680105249,71.355225
10,23,35,F,West,silver,delivery,633.903670627467,6,0.07,89.80250000000001,10,1,0.2,4.38632699833795,0.0759179825532228,0.45,5,4,73.29364143866371,75.34260526596326,72.29319463003927,71.8579534795066,71.26143
10,24,35,F,West,silver,delivery,510.5656637796243,3,0.13,144.6615,5,0,0.12,4.114137758629443,0.0431546228455355,0.29,3,5,75.34260526596326,72.23179944267405,69.46281052952877,69.75117091040302,71.271675
10,25,35,F,West,silver,delivery,372.9270910509833,2,0.23,158.491,9,0,0.17,1.5623736312306251,0.0978076999167955,0.71,1,6,72.23179944267405,63.883982014785374,63.25776567295907,62.67857188067145,71.37045
10,26,35,F,West,silver,delivery,682.5575179300344,3,0.13,193.392,12,0,0.23,4.64119634081356,0.0531480107584188,0.33,3,3,63.883982014785374,70.52080193604579,71.85994306143701,70.14737167095458,71.31682
10,27,35,F,West,silver,delivery,413.491526794669,2,0.12,175.73749999999998,4,0,0.12,4.716372190476426,0.0842990596565309,0.14,4,5,70.52080193604579,67.87095896948301,68.05841262756132,66.41643737216799,71.38965
10,28,35,F,West,silver,delivery,406.20169249391694,3,0.3,115.09,5,0,0.15,4.673672518526888,0.0408376493643641,0.35,2,5,67.87095896948301,66.85244190902196,66.49640046329833,66.33796821851018,71.30963
10,29,35,F,West,silver,delivery,643.2546083063515,4,0.25,136.6885,7,0,0.54,3.734287939343495,0.0520870829530802,0.42,6,4,66.85244190902196,70.66965035730128,70.58011708764695,68.97998508359787,71.22372
10,30,35,F,West,silver,delivery,472.2593556286089,1,0.18,401.421,1,0,0.4,1.4803562619305584,0.0498385355927314,0.59,1,7,70.66965035730128,66.48626111771927,65.93724774334392,68.88445717609704,71.28201
10,31,35,F,West,silver,delivery,342.8216733049257,3,0.4,97.1295,5,1,0.17,3.236067769382041,0.0489565092998197,0.62,8,7,66.48626111771927,62.98610584783219,63.5770472078618,63.09373814232056,71.09091
10,32,35,F,West,silver,delivery,385.89749658501256,4,0.4,81.9995,12,0,0.06,3.6038882227982953,0.0577446249486325,0.38,4,3,62.98610584783219,63.11076954498887,67.24348141793055,66.9617580630231,70.896034
10,33,35,F,West,silver,delivery,493.02545767112576,3,0.25,139.689,11,1,0.15,2.7526733047273075,0.0276877947216164,0.16,1,4,63.11076954498887,63.36323541558343,63.608552039980815,65.21101247740486,71.07075
10,34,35,F,West,silver,delivery,547.5570671827825,4,0.14,116.35649999999998,6,0,0.13,3.108333440593605,0.0346763422535718,0.06,7,5,63.36323541558343,63.666334949485474,65.96400207287824,66.69710415359903,71.17589
10,35,35,F,West,silver,delivery,547.5514157114526,4,0.21,116.35649999999998,11,1,0.3,3.816659936239952,0.0738167167170477,0.5,2,4,63.666334949485474,66.80366919524697,67.27826482262715,69.06231940322141,71.091934
10,36,35,F,West,silver,delivery,441.0069685533053,4,0.12,93.7125,12,0,0.27,4.818086570036323,0.057417845338618,0.57,2,3,66.80366919524697,67.90105705195967,68.96012557495038,69.35739234235369,71.255005
10,37,35,F,West,silver,delivery,593.9308461138995,2,0.23,252.4245,1,0,0.42,3.777968809624354,0.0334527856789962,0.65,5,6,67.90105705195967,69.99416455455923,70.82984272765577,71.06423117552976,71.45613
10,38,35,F,West,silver,delivery,585.4653846542758,3,0.28,165.886,12,0,0.12,2.5692255412220626,0.0594423802428057,0.17,3,4,69.99416455455923,69.04459011394177,66.8577166532498,66.43588523274677,71.30299
10,39,35,F,West,silver,delivery,462.7244691430982,6,0.27,65.552,14,0,0.36,4.462349014198566,0.0615567700317621,0.08,9,2,69.04459011394177,70.73722659527851,70.6986143701795,70.03389327983375,71.35321
10,40,35,F,West,silver,delivery,611.123450184171,9,0.17,57.715,15,0,0.47,3.802314935931535,0.0605127143060615,0.74,9,2,70.73722659527851,75.20778433086855,74.97818863039478,73.91195934479343,71.48288
10,41,35,F,West,silver,delivery,503.1872831665496,9,0.05,47.5235,16,0,0.24,2.4229867961174603,0.0372955505314901,0.48,13,2,75.20778433086855,73.06087951576859,68.22461337437932,68.31926746925078,71.750694
10,42,35,F,West,silver,delivery,516.505199069612,5,0.29,87.80499999999999,7,0,0.25,3.69276423878187,0.0394993604220397,0.37,7,4,73.06087951576859,72.02414333570562,70.5964367717665,70.02023571359784,72.04104
10,43,35,F,West,silver,delivery,525.392651403183,2,0.23,223.295,1,0,0.51,3.3606467440630565,0.0366746469305334,0.65,2,6,72.02414333570562,70.47243471409287,69.32479685267555,70.4030152883058,72.206436
10,44,35,F,West,silver,delivery,474.7056420353174,2,0.07,201.7475,14,0,0.3,3.891351332321937,0.0678083997708577,0.29,2,2,70.47243471409287,69.80287634664754,69.7997008674053,69.14698804337736,71.91501
10,45,35,F,West,silver,delivery,468.9332572071441,3,0.19,132.8635,7,0,0.16,4.578657841745501,0.0948244576858732,0.02,5,4,69.80287634664754,68.85519308138026,68.41908284770443,67.90776368653586,71.97578
10,46,35,F,West,silver,delivery,464.1825930302848,2,0.07,197.2765,8,0,0.17,2.1628673554805147,0.125800000835502,0.16,2,5,68.85519308138026,63.74411281332546,62.234665525505335,61.93556689508014,71.897964
10,47,35,F,West,silver,delivery,452.4733775101705,3,0.06,128.197,12,0,0.16,3.619019185370807,0.0386900396900551,0.18,8,3,63.74411281332546,63.63968620886513,65.61934274364909,66.43421009373478,71.71842
10,48,35,F,West,silver,delivery,408.936997237037,1,0.27,347.599,7,0,0.26,5.0,0.0567391137604227,0.56,1,4,63.63968620886513,67.24445484775592,68.06460605716758,69.47130208147743,71.743904
10,49,35,F,West,silver,delivery,423.6972828701908,1,0.14,360.145,6,0,0.39,3.1627301838383257,0.0289782952304093,0.21,1,5,67.24445484775592,66.06987426697651,65.5987593365037,66.06743277763589,71.79964
10,50,35,F,West,silver,delivery,354.5026561493434,3,0.33,100.4445,6,0,0.19,4.319809828797752,0.0292321139893784,0.74,4,6,66.06987426697651,64.3936261546322,65.90176976721139,67.68156536389073,71.94667
10,51,35,F,West,silver,delivery,444.9182197155799,2,0.32,189.091,3,0,0.14,4.552238204100632,0.1191668902642785,0.36,4,6,64.3936261546322,64.85967983953651,65.43609458206768,65.9645271446953,71.51384
10,52,35,F,West,silver,delivery,405.6587462580358,3,0.11,114.937,9,0,0.52,3.0296066248735016,0.0442152566098702,0.14,2,4,64.85967983953651,62.4121285772995,63.804209814590976,63.6491991073063,71.16536
10,53,35,F,West,silver,delivery,585.9076516065519,1,0.42,498.0235,5,0,0.32,4.961430344548102,0.0585283337008884,0.65,1,5,62.4121285772995,70.4121285772995,72.30294296616087,73.30675558938262,71.11458
10,54,35,F,West,silver,delivery,467.6123753825025,6,0.01,66.249,14,0,0.28,3.659300387075121,0.045943510611184,0.3,8,2,70.4121285772995,69.50113938174718,69.44121190679928,68.88887158516418,71.16302
10,55,35,F,West,silver,delivery,410.0591300743091,6,0.21,58.089,9,0,0.44,3.385531164283937,0.1290387371278152,0.72,2,4,69.50113938174718,67.31566831271788,67.77652947467537,65.03846474045096,71.13903
10,56,35,F,West,silver,delivery,431.07004688546186,2,0.13,183.209,1,0,0.16,3.150791581290445,0.0412282236067645,0.4,2,6,67.31566831271788,63.6803317796249,64.72630331920993,63.99617144006681,71.16535
10,57,35,F,West,silver,delivery,389.09493032678085,1,0.02,330.7265,1,1,0.51,3.533145768239558,0.0509722294637988,0.71,2,7,63.6803317796249,63.02145906325309,63.13811375994366,62.63308026162056,71.12987
10,58,35,F,West,silver,delivery,576.2914286855986,1,0.52,489.84649999999993,1,0,0.11,3.75384263173945,0.0462075987869716,0.61,2,6,63.02145906325309,69.46491879956625,72.82205122951382,72.24742848761812,71.0202
10,59,35,F,West,silver,delivery,574.7920863924309,4,0.21,122.14499999999998,5,0,0.16,3.643027153137617,0.0215188775859347,0.69,5,5,69.46491879956625,69.9692655995799,71.07983982698444,70.63384680165076,70.9729
10,60,35,F,West,silver,delivery,430.82875376380326,7,0.25,52.3175,13,0,0.55,2.707929766576376,0.0579494733293438,0.83,5,3,69.9692655995799,68.74740110183848,67.43350768411541,66.50015544392113,70.70654
10,61,35,F,West,silver,delivery,569.95415251168,2,0.2,242.233,10,0,0.23,4.418998524032803,0.0426040849222654,0.5,2,3,68.74740110183848,71.87734906495623,73.01571571044343,71.86051468785979,70.85892
10,62,35,F,West,silver,delivery,468.241011524808,7,0.28,56.8565,14,0,0.09,4.089146316467508,0.0292766326516259,0.3,12,2,71.87734906495623,72.54110358090794,71.63924135968348,71.38704621872824,71.15174
10,63,35,F,West,silver,delivery,397.5520784453303,1,0.25,337.9175,4,0,0.35,4.209213564507015,0.0781062048576821,0.46,1,5,72.54110358090794,70.7951646222397,69.03688290643528,68.83959229903863,71.195526
10,64,35,F,West,silver,delivery,431.2508376736225,4,0.12,91.6385,11,0,0.33,4.059538818097554,0.0421918512603107,0.69,3,3,70.7951646222397,69.3779584858907,68.70116384495735,67.76797616076745,71.2692
10,65,35,F,West,silver,delivery,391.2327933591564,4,0.24,83.1385,4,0,0.05,3.6270100548034008,0.0558349803342381,0.26,4,5,69.3779584858907,65.45436078761965,65.34501857047219,63.9759770635512,71.39806
10,66,35,F,West,silver,delivery,467.4733670210625,3,0.11,132.447,11,0,0.29,1.3023839747658297,0.0526035618757071,0.11,4,4,65.45436078761965,61.11573274626891,61.70779270526678,62.78579131488844,71.3671
